,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates_latitude,coordinates_longitude,location_address1,location_address2,location_address3,location_city,location_zip_code,location_country,location_state,location_display_address
37,wKYzUFB3ZC7qBgGEeYiw-w,sukine-santiago,Sukine,https://s3-media4.fl.yelpcdn.com/bphoto/gZt-xHZBKnaVXP1-XZkiPw/o.jpg,False,https://www.yelp.com/biz/sukine-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,16,"[{'alias': 'korean', 'title': 'Korean'}]",4.0,[],$$,+56227358693,+56 2 2735 8693,2118.0691459414465,-33.43181,-70.64322,Antonia López de Bello 244,,,Santiago,,CL,RM,"['Antonia López de Bello 244', 'RM Santiago', 'Chile']"
38,T6ENSUv8tDALgdBPdsTPWw,miraolas-santiago-2,Miraolas,https://s3-media4.fl.yelpcdn.com/bphoto/eoh6zLdN706psGJdnUMJ1A/o.jpg,False,https://www.yelp.com/biz/miraolas-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,12,"[{'alias': 'seafood', 'title': 'Seafood'}]",4.5,[],$$$,+56222060202,+56 2 2206 0202,5922.884061292359,-33.39974101,-70.59008077,Av. Vitacura 4171,,,Santiago,7630000,CL,RM,"['Av. Vitacura 4171', 'RM 7630000 Santiago', 'Chile']"
39,lo8nbta9XAXYDmSNglDytA,rishtedar-santiago,Rishtedar,https://s3-media1.fl.yelpcdn.com/bphoto/0ZN05aQa9N6CcjkLy8ZdeQ/o.jpg,False,https://www.yelp.com/biz/rishtedar-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,29,"[{'alias': 'indpak', 'title': 'Indian'}]",4.5,[],$$$,+56222313257,+56 2 2231 3257,3306.4843940255814,-33.4206034617984,-70.6036070962787,Av. Holanda 160,,,Santiago,7500000,CL,RM,"['Av. Holanda 160', 'RM 7500000 Santiago', 'Chile']"
40,gYWe5Uy7cfzEgLxshGW1AA,el-mesón-de-la-patagonia-santiago,El Mesón de La Patagonia,https://s3-media1.fl.yelpcdn.com/bphoto/Ebq3IW0VAO3yrBFzgvAdaw/o.jpg,False,https://www.yelp.com/biz/el-mes%C3%B3n-de-la-patagonia-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,7,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'chilean', 'title': 'Chilean'}]",5.0,[],$$,+5622168967,+56 22168967,14651.267173112768,-33.35749171734,-70.5065664183076,Av. Lo Barnechea 1223,,,Santiago,7690000,CL,RM,"['Av. Lo Barnechea 1223', 'RM 7690000 Santiago', 'Chile']"
41,2K3dN-x3HovH1d_MPh9NIw,in-pasta-santiago,In Pasta,https://s3-media4.fl.yelpcdn.com/bphoto/Q-H-peCjr62lH8X-SepkhA/o.jpg,False,https://www.yelp.com/biz/in-pasta-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,7,"[{'alias': 'italian', 'title': 'Italian'}]",5.0,[],$$,+56226347575,+56 2 2634 7575,305.74133019159405,-33.4466879406616,-70.626129307522,Sta. Isabel 0395,,,Santiago,8150000,CL,RM,"['Sta. Isabel 0395', 'RM 8150000 Santiago', 'Chile']"
42,lrf7NrIhWJMbPAic7glsPA,siam-thai-santiago,Siam Thai,https://s3-media2.fl.yelpcdn.com/bphoto/qqG-F-Mf2SzTDIBJKlMCYw/o.jpg,False,https://www.yelp.com/biz/siam-thai-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,10,"[{'alias': 'thai', 'title': 'Thai'}]",4.0,[],$$,+5622696710,+56 22696710,298.02148339358314,-33.4414701,-70.6244831,Francisco Bilbao 581,,,Santiago,7500000,CL,RM,"['Francisco Bilbao 581', 'RM 7500000 Santiago', 'Chile']"
43,qtj5faNNgQEP9qhs48w5JA,restaurant-módena-santiago-2,Restaurant Módena,https://s3-media4.fl.yelpcdn.com/bphoto/6ZGbGAUMO4CgPbt6buzAyg/o.jpg,False,https://www.yelp.com/biz/restaurant-m%C3%B3dena-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,3,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'peruvian', 'title': 'Peruvian'}]",4.5,[],$$,+5627254711,+56 27254711,1921.5504975962654,-33.4277156,-70.6186098,General Flores 51,,,Santiago,,CL,RM,"['General Flores 51', 'RM Santiago', 'Chile']"
44,uBP5ISVSd5D0eEJTgLtmnQ,marisquería-clarita-santiago,Marisquería Clarita,https://s3-media3.fl.yelpcdn.com/bphoto/HRj2LHyDsxKoqlWKxPEkAA/o.jpg,False,https://www.yelp.com/biz/marisquer%C3%ADa-clarita-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,6,"[{'alias': 'seafood', 'title': 'Seafood'}]",4.5,[],$,+5626873975,+56 26873975,2646.6116786612756,-33.4343338,-70.651474,San Pablo 1000,Loc. 97,,Santiago,,CL,RM,"['San Pablo 1000', 'Loc. 97', 'RM Santiago', 'Chile']"
45,ijrJ5Dcj-QEsOkYLN4BRbw,mr-hans-chicken-santiago,Mr Han's Chicken,https://s3-media2.fl.yelpcdn.com/bphoto/dgCeEybAAmvLtm--2momlw/o.jpg,False,https://www.yelp.com/biz/mr-hans-chicken-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",5.0,[],,+56222138913,+56 2 2213 8913,2112.7984614121137,-33.431665457678,-70.6430004537106,Antonia López de Bello 267,,,Santiago,,CL,RM,"['Antonia López de Bello 267', 'RM Santiago', 'Chile']"
46,H6viU-g0AtQ5HDGGG9Rq-w,la-iberica-santiago-2,La Iberica,https://s3-media1.fl.yelpcdn.com/bphoto/1hojrv398PscV2IfhJ2DrA/o.jpg,False,https://www.yelp.com/biz/la-iberica-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,9,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'spanish', 'title': 'Spanish'}]",4.0,[],$$,+56954068065,+56 9 5406 8065,250.90823007375542,-33.4461459,-70.6249411,Santa Isabel 462,,,Santiago,,CL,RM,"['Santa Isabel 462', 'RM Santiago', 'Chile']"
47,jRi_FMiE3dbNZ9iL-jw4Og,hansoban-santiago,Hansoban,https://s3-media4.fl.yelpcdn.com/bphoto/VJvRVTaqhAb6UbvhG9lYkg/o.jpg,False,https://www.yelp.com/biz/hansoban-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,14,"[{'alias': 'korean', 'title': 'Korean'}]",4.0,[],$$$,+568420413,+56 8420413,2182.4818855463805,-33.4310893,-70.6433972,Rio de Janeiro 248,,,Santiago,8420413,CL,RM,"['Rio de Janeiro 248', 'RM 8420413 Santiago', 'Chile']"
48,x_DdLWauj4tkkjapr8xFrQ,naoki-santiago,Naoki,https://s3-media1.fl.yelpcdn.com/bphoto/PsKDcu2T9l2Ttui1mYE7mg/o.jpg,False,https://www.yelp.com/biz/naoki-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,22,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.5,[],$$$$,+56222075291,+56 2 2207 5291,5722.833065755695,-33.4005887,-70.5924643,Vitacura 3875,,,Santiago,7630000,CL,RM,"['Vitacura 3875', 'RM 7630000 Santiago', 'Chile']"
49,k0D0ekVWECKBu_MPEl94eg,la-picantería-vitacura-3,La Picantería,https://s3-media4.fl.yelpcdn.com/bphoto/vNpULceR6itEVqt4Kd3Mbg/o.jpg,False,https://www.yelp.com/biz/la-picanter%C3%ADa-vitacura-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,3,"[{'alias': 'peruvian', 'title': 'Peruvian'}]",5.0,[],,+56233233820,+56 2 3323 3820,5713.9606917539895,-33.4037031,-70.5873938,Alonso de Córdova 4355,,,Vitacura,,CL,RM,"['Alonso de Córdova 4355', 'RM Vitacura', 'Chile']"
50,ZKpwNAFay09AiBHPX7jdNw,original-green-roasters-santiago-3,Original Green Roasters,https://s3-media1.fl.yelpcdn.com/bphoto/mjFukXEmdef45ECEOjlIRA/o.jpg,False,https://www.yelp.com/biz/original-green-roasters-santiago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,24,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",4.5,[],$$,+56956365004,+56 9 5636 5004,748.0570836807954,-33.4415136526648,-70.6331544846557,Rancagua 040,,,Santiago,7500000,CL,RM,"['Rancagua 040', 'RM 7500000 Santiago', 'Chile']"
51,irdd3jhMTF18kv-gn1cIfg,restaurante-040-santiago,Restaurante 040,https://s3-media1.fl.yelpcdn.com/bphoto/nw36f3pOxvUgI5EQU4DBKQ/o.jpg,False,https://www.yelp.com/biz/restaurante-040-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,13,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.0,[],,+56227329214,+56 2 2732 9214,1617.7775641339538,-33.432011,-70.635581,Antonia López de Bello 40,,,Santiago,7500000,CL,RM,"['Antonia López de Bello 40', 'RM 7500000 Santiago', 'Chile']"
52,8dkDcJ_jAc4RPBqmmYKwXA,dae-jang-kum-santiago,Dae Jang Kum,https://s3-media3.fl.yelpcdn.com/bphoto/yipMhQY5RBvJctP4OMJjcQ/o.jpg,False,https://www.yelp.com/biz/dae-jang-kum-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,9,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'korean', 'title': 'Korean'}]",4.5,[],$$,+56227324772,+56 2 2732 4772,1888.5734728640355,-33.4318428,-70.6399002,Bombero Núñez 174,,,Santiago,8420000,CL,RM,"['Bombero Núñez 174', 'RM 8420000 Santiago', 'Chile']"
53,bj89DyCaI801-LPZ6QFcug,sarita-colonia-santiago-2,Sarita Colonia,https://s3-media4.fl.yelpcdn.com/bphoto/_X-upPFgiIUnbAKZgz305w/o.jpg,False,https://www.yelp.com/biz/sarita-colonia-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,16,"[{'alias': 'peruvian', 'title': 'Peruvian'}]",4.5,[],$$$,+56228813937,+56 2 2881 3937,1984.84404296627,-33.4330661,-70.6425858,Loreto 40,,,Santiago,,CL,RM,"['Loreto 40', 'RM Santiago', 'Chile']"
54,x72iXJX0J7kibMpisppZ9g,liguria-manuel-montt-providencia,Liguria Manuel Montt,https://s3-media1.fl.yelpcdn.com/bphoto/gytLWEyWRC6tCCBJCexxxA/o.jpg,False,https://www.yelp.com/biz/liguria-manuel-montt-providencia?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,27,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,[],$$$,+56222357914,+56 2 2235 7914,1832.3231005537473,-33.4284627395014,-70.6189616226266,Providencia 1373,,,Providencia,7500000,CL,RM,"['Providencia 1373', 'RM 7500000 Providencia', 'Chile']"
55,N0TDbGBv6SW0DQ2gxOAJEA,los-vikingos-santiago,Los Vikingos,https://s3-media2.fl.yelpcdn.com/bphoto/bAkJrgZZ6RgcM-AHZZdGzQ/o.jpg,False,https://www.yelp.com/biz/los-vikingos-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,10,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'chilean', 'title': 'Chilean'}]",4.0,[],$$$,+56968317281,+56 9 6831 7281,3949.0561203281036,-33.4429914698281,-70.6681934528269,Ricardo Cumming 166,,,Santiago,,CL,RM,"['Ricardo Cumming 166', 'RM Santiago', 'Chile']"
56,p5jngo0JYcNguv7upJwPwQ,boragó-santiago,Boragó,https://s3-media3.fl.yelpcdn.com/bphoto/OYDT4xQl3CewasEartvniA/o.jpg,False,https://www.yelp.com/biz/borag%C3%B3-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,22,"[{'alias': 'chilean', 'title': 'Chilean'}]",4.0,[],,+56229538893,+56 2 2953 8893,7858.441378913182,-33.3824440981482,-70.5839843853195,Av San Josemaría Escrivá de Balaguer 5970,,,Santiago,,CL,RM,"['Av San Josemaría Escrivá de Balaguer 5970', 'RM Santiago', 'Chile']"
57,e-SQwxGA6xn1nzK9yVDxcA,tramonto-bar-santiago,Tramonto Bar,https://s3-media2.fl.yelpcdn.com/bphoto/-U-2NcPnPV9DbOYMnZirKQ/o.jpg,False,https://www.yelp.com/biz/tramonto-bar-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,5,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'chilean', 'title': 'Chilean'}]",4.0,[],$$$$,+56229418100,+56 2 2941 8100,5250.81917944092,-33.40256,-70.59845,NOI Vitacura,Av. Nueva Costanera 3736,,Santiago,7630000,CL,RM,"['NOI Vitacura', 'Av. Nueva Costanera 3736', 'RM 7630000 Santiago', 'Chile']"
58,K8qFuurxpzXnGHfxh5aVFA,azul-profundo-santiago-2,Azul Profundo,https://s3-media2.fl.yelpcdn.com/bphoto/PvrQMDqUuiE2yoSMZ-NQUg/o.jpg,False,https://www.yelp.com/biz/azul-profundo-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,12,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.0,[],$$,+56227380288,+56 2 2738 0288,1471.8588862879956,-33.433048,-70.634613,Constitucion 111,,,Santiago,7500000,CL,RM,"['Constitucion 111', 'RM 7500000 Santiago', 'Chile']"
59,ru9I6hxoA3HqkkZpZ0p5UQ,new-horizon-santiago-2,New Horizon,https://s3-media3.fl.yelpcdn.com/bphoto/6MNsiI9_3FQHORctlleodA/o.jpg,False,https://www.yelp.com/biz/new-horizon-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,28,"[{'alias': 'indpak', 'title': 'Indian'}]",4.0,[],$,+56226323622,+56 2 2632 3622,1933.0318733238532,-33.437766,-70.64511,Merced 565,,,Santiago,8320000,CL,RM,"['Merced 565', 'RM 8320000 Santiago', 'Chile']"
60,WIHK2gHP7nqj1fWrqomWCQ,carnal-vitacura,Carnal,https://s3-media4.fl.yelpcdn.com/bphoto/qcqXFnI3MTae8vJbI3zJbA/o.jpg,False,https://www.yelp.com/biz/carnal-vitacura?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,6,"[{'alias': 'steak', 'title': 'Steakhouses'}]",4.0,[],$$$,+56227176161,+56 2 2717 6161,5427.134679146042,-33.4005349256125,-70.5989709869027,Aurelio González 3053,,,Vitacura,7630000,CL,RM,"['Aurelio González 3053', 'RM 7630000 Vitacura', 'Chile']"
61,tv6JEnPx7rna8zdmZRA2hA,lusitano-santiago,Lusitano,https://s3-media2.fl.yelpcdn.com/bphoto/P3exK64LzSK8cto0y8-kqQ/o.jpg,False,https://www.yelp.com/biz/lusitano-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,21,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'portuguese', 'title': 'Portuguese'}]",4.0,[],$$$,+56997101381,+56 9 9710 1381,412.7354980081998,-33.4476794,-70.6255941,Condell 1414,,,Santiago,7501463,CL,RM,"['Condell 1414', 'RM 7501463 Santiago', 'Chile']"
62,WOSMv9eCeFn2p3HhqJDzNg,la-piojera-santiago,La Piojera,https://s3-media4.fl.yelpcdn.com/bphoto/k3wRKjie3qftMI0_iEco-w/o.jpg,False,https://www.yelp.com/biz/la-piojera-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,16,"[{'alias': 'chilean', 'title': 'Chilean'}]",4.0,[],$,+5626981682,+56 26981682,2704.6845838653576,-33.4335604326272,-70.6519935938484,Aillavillú 1030,,,Santiago,,CL,RM,"['Aillavillú 1030', 'RM Santiago', 'Chile']"
63,kb5XyraYJ1vuFAydgbcrwA,tio-tomate-providencia,Tio Tomate,https://s3-media2.fl.yelpcdn.com/bphoto/t4K_ooex8a6dTIbUkD6ShQ/o.jpg,False,https://www.yelp.com/biz/tio-tomate-providencia?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,4,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,[],,+56223162176,+56 2 2316 2176,45.3698738951266,-33.443678,-70.625992,Av. Italia 975,,,Providencia,,CL,RM,"['Av. Italia 975', 'RM Providencia', 'Chile']"
64,0cW9wDlhsJ3bWMwHqSwszA,misturas-del-perú-santiago,Misturas del Perú,https://s3-media3.fl.yelpcdn.com/bphoto/K88VWzboGO7GfZlJw18aLQ/o.jpg,False,https://www.yelp.com/biz/misturas-del-per%C3%BA-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,11,"[{'alias': 'peruvian', 'title': 'Peruvian'}]",4.5,[],$$$,+5629801992,+56 29801992,254.67775760008482,-33.4460561,-70.6245204,Santa Isabel 0496,,,Santiago,7501296,CL,RM,"['Santa Isabel 0496', 'RM 7501296 Santiago', 'Chile']"
65,SoTXRKlafCaia2f4qRV0rA,el-huerto-santiago,El Huerto,https://s3-media3.fl.yelpcdn.com/bphoto/o9jWyIo21xKfeXMfrLKqHA/o.jpg,False,https://www.yelp.com/biz/el-huerto-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,33,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",4.0,[],$$,+56222332690,+56 2 2233 2690,2649.282843683256,-33.4227975062431,-70.61255,Orrego Luco 54,,,Santiago,,CL,RM,"['Orrego Luco 54', 'RM Santiago', 'Chile']"
66,Vi3gjLMn2d-hxxO_8wxrpA,margó-las-condes,Margó,https://s3-media4.fl.yelpcdn.com/bphoto/DVFF-O0wXYoXWe-fsln64g/o.jpg,False,https://www.yelp.com/biz/marg%C3%B3-las-condes?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,5,"[{'alias': 'argentine', 'title': 'Argentine'}]",4.5,[],,+56223850178,+56 2 2385 0178,4156.385372469461,-33.414046,-70.598804,Isidora Goyenechea 3000,,,Las Condes,,CL,RM,"['Isidora Goyenechea 3000', 'RM Las Condes', 'Chile']"
67,oZaVh6BQFjCOiotj6vdHAA,ambrosia-santiago-2,Ambrosia,https://s3-media4.fl.yelpcdn.com/bphoto/9rRRcKwkycho-OFO_P-8WQ/o.jpg,False,https://www.yelp.com/biz/ambrosia-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,10,"[{'alias': 'modern_european', 'title': 'Modern European'}]",4.5,[],$$$$,+56222173075,+56 2 2217 3075,11532.320028367505,-33.3784842,-70.5293001,Pamplona 78,,,Santiago,7630000,CL,RM,"['Pamplona 78', 'RM 7630000 Santiago', 'Chile']"
68,ixOo17AUmm0g6mishr44Qw,estro-las-condes,Estro,https://s3-media1.fl.yelpcdn.com/bphoto/7QZPtl9chszN_MJ3a7ggow/o.jpg,False,https://www.yelp.com/biz/estro-las-condes?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,8,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'chilean', 'title': 'Chilean'}]",5.0,[],$$,+56224708585,+56 2 2470 8585,4212.801363574398,-33.415755,-70.595348,El Alcalde 15,,,Las Condes,,CL,RM,"['El Alcalde 15', 'RM Las Condes', 'Chile']"
69,N-j6cssa5SGs9DptgFaKMg,el-ancla-santiago-2,El Ancla,https://s3-media4.fl.yelpcdn.com/bphoto/tRb5HE2-uLOC2qbEI3I-UQ/o.jpg,False,https://www.yelp.com/biz/el-ancla-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,15,"[{'alias': 'seafood', 'title': 'Seafood'}]",4.5,[],$$$,+56222642275,+56 2 2264 2275,2091.1459064655573,-33.4260559,-70.6187815,Santa Beatriz 191,,,Santiago,7500000,CL,RM,"['Santa Beatriz 191', 'RM 7500000 Santiago', 'Chile']"
70,2rcYl0a75vVG4JncjyWwdQ,d-jango-santiago,D'Jango,https://s3-media3.fl.yelpcdn.com/bphoto/-BODEn38AVvzeu7Ea0C7yw/o.jpg,False,https://www.yelp.com/biz/d-jango-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,10,"[{'alias': 'chilean', 'title': 'Chilean'}]",4.0,[],,+56226383402,+56 2 2638 3402,2137.4962178583,-33.4456450829283,-70.6485976042992,Padre Alonso de Ovalle 871,,,Santiago,8700000,CL,RM,"['Padre Alonso de Ovalle 871', 'RM 8700000 Santiago', 'Chile']"
71,aQyjJpwy9ZTyJnfcuXlyJA,selvado-santiago,Selvado,https://s3-media3.fl.yelpcdn.com/bphoto/_Q4oKCgJp5XGWbJ_0cZ8Hg/o.jpg,False,https://www.yelp.com/biz/selvado-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'latin', 'title': 'Latin American'}]",5.0,[],,+56227236966,+56 2 2723 6966,1573.397350849025,-33.431931,-70.634562,Antonia López de Bello 0118,,,Santiago,,CL,RM,"['Antonia López de Bello 0118', 'RM Santiago', 'Chile']"
72,ena69HR-tQZjtdMTC5czWw,eccolo-qua-santiago-2,Eccolo Qua,https://s3-media4.fl.yelpcdn.com/bphoto/nhksjHFrsVzomSCWETydhA/o.jpg,False,https://www.yelp.com/biz/eccolo-qua-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,8,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,[],$$$,+56222222098,+56 2 2222 2098,402.7971800938811,-33.4408082,-70.627771,Av. Condell 621,,,Santiago,7970000,CL,RM,"['Av. Condell 621', 'RM 7970000 Santiago', 'Chile']"
73,1_6JX1ddpvpK3va_e3HJHg,opera-catedral-santiago,Opera Catedral,https://s3-media4.fl.yelpcdn.com/bphoto/J5cUaplSYgYlkHInvDJwiQ/o.jpg,False,https://www.yelp.com/biz/opera-catedral-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,9,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",4.0,[],$$$,+56226643048,+56 2 2664 3048,1776.4457291845667,-33.4374949856826,-70.6431513992792,José Miguel de la Barra 407,,,Santiago,8320114,CL,RM,"['José Miguel de la Barra 407', 'RM 8320114 Santiago', 'Chile']"
74,80eQIQCfB5AA_V2eM7BDDw,silabario-ñuñoa,Silabario,https://s3-media4.fl.yelpcdn.com/bphoto/vjJg0RQ7Sy0tytKyjXjtqw/o.jpg,False,https://www.yelp.com/biz/silabario-%C3%B1u%C3%B1oa?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,5,"[{'alias': 'chilean', 'title': 'Chilean'}]",5.0,[],$$$,+562225025429,+56 2225025429,1051.3951064429937,-33.4528107727535,-70.6216355085983,Lincoyán 920,,,Ñuñoa,,CL,RM,"['Lincoyán 920', 'RM Ñuñoa', 'Chile']"
